Source,Target,Type,Weight,Latitude,Longitude,Parish,Population
Hertford,Kingsvale,Undirected,1,18.2582307,-78.0908651,Westmoreland,
Hertford,Dias,Undirected,1,18.2582307,-78.0908651,Westmoreland,
Shefield,Logwood,Undirected,1,18.2775801,-78.3045768,Westmoreland,
Shefield,Cacoon,Undirected,1,18.2775801,-78.3045768,Westmoreland,
Shefield,Orange Bay,Undirected,1,18.2775801,-78.3045768,Westmoreland,
Shefield,Kingsvale,Undirected,1,18.2775801,-78.3045768,Westmoreland,
Shefield,Dias,Undirected,1,18.2775801,-78.3045768,Westmoreland,
Truro,Logwood,Undirected,1,18.3089722,-78.1504116,Westmoreland,
Truro,Cacoon,Undirected,1,18.3089722,-78.1504116,Westmoreland,
Truro,Orange Bay,Undirected,1,18.3089722,-78.1504116,Westmoreland,
Truro,Ramble,Undirected,1,18.3089722,-78.1504116,Westmoreland,
Truro,Kingsvale,Undirected,1,18.3089722,-78.1504116,Westmoreland,
Strathbogie,Logwood,Undirected,1,18.305557,-78.156917,Westmoreland,
Strathbogie,Cacoon,Undirected,1,18.305557,-78.156917,Westmoreland,
Strathbogie,Orange Bay,Undirected,1,18.305557,-78.156917,Westmoreland,
Strathbogie,Ramble,Undirected,1,18.305557,-78.156917,Westmoreland,
Strathbogie,Kingsvale,Undirected,1,18.305557,-78.156917,Westmoreland,
Llandilo,Logwood,Undirected,1,18.2294946,-78.141656,Westmoreland,
Llandilo,Cacoon,Undirected,1,18.2294946,-78.141656,Westmoreland,
Llandilo,Orange Bay,Undirected,1,18.2294946,-78.141656,Westmoreland,
Llandilo,Ramble,Undirected,1,18.2294946,-78.141656,Westmoreland,
Llandilo,Kingsvale,Undirected,1,18.2294946,-78.141656,Westmoreland,
Cave,Ramble,Undirected,1,18.2071384,-78.043795,Westmoreland,
Cave,Rock Spring,Undirected,1,18.2071384,-78.043795,Westmoreland,
Cave,Askenish,Undirected,1,18.2071384,-78.043795,Westmoreland,
Cave,Great Valley,Undirected,1,18.2071384,-78.043795,Westmoreland,
Cave,Success,Undirected,1,18.2071384,-78.043795,Westmoreland,
Mount Airy,Logwood,Undirected,1,18.2512137,-78.3284919,Westmoreland,
Mount Airy,Cacoon,Undirected,1,18.2512137,-78.3284919,Westmoreland,
Mount Airy,Orange Bay,Undirected,1,18.2512137,-78.3284919,Westmoreland,
Mount Airy,Kingsvale,Undirected,1,18.2512137,-78.3284919,Westmoreland,
Mount Airy,Dias,Undirected,1,18.2512137,-78.3284919,Westmoreland,
Delveland,Logwood,Undirected,1,18.2753015,-78.2377205,Westmoreland,
Delveland,Cacoon,Undirected,1,18.2753015,-78.2377205,Westmoreland,
Delveland,Orange Bay,Undirected,1,18.2753015,-78.2377205,Westmoreland,
Delveland,Kingsvale,Undirected,1,18.2753015,-78.2377205,Westmoreland,
Delveland,Dias,Undirected,1,18.2753015,-78.2377205,Westmoreland,
Mackfield,Logwood,Undirected,1,18.312728,-78.155544,Westmoreland,
Mackfield,Cacoon,Undirected,1,18.312728,-78.155544,Westmoreland,
Mackfield,Orange Bay,Undirected,1,18.312728,-78.155544,Westmoreland,
Mackfield,Ramble,Undirected,1,18.312728,-78.155544,Westmoreland,
Mackfield,Kingsvale,Undirected,1,18.312728,-78.155544,Westmoreland,
Gooden's River,Logwood,Undirected,1,18.31338,-78.158977,Westmoreland,
Gooden's River,Cacoon,Undirected,1,18.31338,-78.158977,Westmoreland,
Gooden's River,Orange Bay,Undirected,1,18.31338,-78.158977,Westmoreland,
Gooden's River,Ramble,Undirected,1,18.31338,-78.158977,Westmoreland,
Gooden's River,Kingsvale,Undirected,1,18.31338,-78.158977,Westmoreland,
Chantilly,Logwood,Undirected,1,18.312728,-78.154857,Westmoreland,
Chantilly,Cacoon,Undirected,1,18.312728,-78.154857,Westmoreland,
Chantilly,Orange Bay,Undirected,1,18.312728,-78.154857,Westmoreland,
Chantilly,Ramble,Undirected,1,18.312728,-78.154857,Westmoreland,
Chantilly,Kingsvale,Undirected,1,18.312728,-78.154857,Westmoreland,
Whithorn,Cacoon,Undirected,1,18.2798539,-78.0288139,Westmoreland,
Whithorn,Ramble,Undirected,1,18.2798539,-78.0288139,Westmoreland,
Whithorn,Kingsvale,Undirected,1,18.2798539,-78.0288139,Westmoreland,
Whithorn,Dias,Undirected,1,18.2798539,-78.0288139,Westmoreland,
Whithorn,Jericho,Undirected,1,18.2798539,-78.0288139,Westmoreland,
Broughton,Logwood,Undirected,1,18.2273009,-78.2251136,Westmoreland,
Broughton,Cacoon,Undirected,1,18.2273009,-78.2251136,Westmoreland,
Broughton,Orange Bay,Undirected,1,18.2273009,-78.2251136,Westmoreland,
Broughton,Kingsvale,Undirected,1,18.2273009,-78.2251136,Westmoreland,
Broughton,Dias,Undirected,1,18.2273009,-78.2251136,Westmoreland,
Whitehouse,Slipe,Undirected,1,18.0943972,-77.9667267,Westmoreland,
Whitehouse,Pisgah,Undirected,1,18.0943972,-77.9667267,Westmoreland,
Whitehouse,Giddy Hall,Undirected,1,18.0943972,-77.9667267,Westmoreland,
Whitehouse,Middle Quarters,Undirected,1,18.0943972,-77.9667267,Westmoreland,
Whitehouse,Holland,Undirected,1,18.0943972,-77.9667267,Westmoreland,
Mount Stewart,Ramble,Undirected,1,18.2983206,-77.9951656,Westmoreland,
Mount Stewart,Kingsvale,Undirected,1,18.2983206,-77.9951656,Westmoreland,
Mount Stewart,Dias,Undirected,1,18.2983206,-77.9951656,Westmoreland,
Mount Stewart,Jericho,Undirected,1,18.2983206,-77.9951656,Westmoreland,
Mount Stewart,Rock Spring,Undirected,1,18.2983206,-77.9951656,Westmoreland,
Seaton Crescent,Logwood,Undirected,1,18.2281151,-78.1354871,Westmoreland,
Seaton Crescent,Cacoon,Undirected,1,18.2281151,-78.1354871,Westmoreland,
Seaton Crescent,Orange Bay,Undirected,1,18.2281151,-78.1354871,Westmoreland,
Seaton Crescent,Ramble,Undirected,1,18.2281151,-78.1354871,Westmoreland,
Seaton Crescent,Kingsvale,Undirected,1,18.2281151,-78.1354871,Westmoreland,
Three Mile River,Logwood,Undirected,1,18.2598908,-78.1358174,Westmoreland,
Three Mile River,Cacoon,Undirected,1,18.2598908,-78.1358174,Westmoreland,
Three Mile River,Orange Bay,Undirected,1,18.2598908,-78.1358174,Westmoreland,
Three Mile River,Ramble,Undirected,1,18.2598908,-78.1358174,Westmoreland,
Three Mile River,Kingsvale,Undirected,1,18.2598908,-78.1358174,Westmoreland,
Cornwall Mountian,Ramble,Undirected,1,18.2914145,-77.9888917,Westmoreland,
Cornwall Mountian,Kingsvale,Undirected,1,18.2914145,-77.9888917,Westmoreland,
Cornwall Mountian,Dias,Undirected,1,18.2914145,-77.9888917,Westmoreland,
Cornwall Mountian,Jericho,Undirected,1,18.2914145,-77.9888917,Westmoreland,
Cornwall Mountian,Rock Spring,Undirected,1,18.2914145,-77.9888917,Westmoreland,
Fullersfield,Logwood,Undirected,1,18.2871307,-78.1990099,Westmoreland,
Fullersfield,Cacoon,Undirected,1,18.2871307,-78.1990099,Westmoreland,
Fullersfield,Orange Bay,Undirected,1,18.2871307,-78.1990099,Westmoreland,
Fullersfield,Ramble,Undirected,1,18.2871307,-78.1990099,Westmoreland,
Fullersfield,Kingsvale,Undirected,1,18.2871307,-78.1990099,Westmoreland,
